Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,InvoiceDate_mod,Revenue,Is_Return,Year,Month
575930,22080,RIBBON REEL POLKADOTS,1,2011-11-11 17:58:00,3.29,,United Kingdom,2025-11-11 17:58:00,3.29,False,2025,2025-11
506209,37446,MINI CAKE STAND WITH HANGING CAKES,8,2010-04-28 11:29:00,1.45,15791,United Kingdom,2024-04-28 11:29:00,11.6,False,2024,2024-04
509351,22494,EMERGENCY FIRST AID TIN,12,2010-05-21 13:29:00,1.25,14220,United Kingdom,2024-05-21 13:29:00,15.0,False,2024,2024-05
503260,22367,CHILDS APRON SPACEBOY DESIGN,4,2010-03-31 11:11:00,1.95,16393,United Kingdom,2024-03-31 11:11:00,7.8,False,2024,2024-03
498260,85066,CREAM SWEETHEART MINI CHEST,2,2010-02-17 14:47:00,12.75,13317,United Kingdom,2024-02-17 14:47:00,25.5,False,2024,2024-02
510292,22426,ENAMEL WASH BOWL CREAM,4,2010-05-28 11:49:00,3.75,13602,United Kingdom,2024-05-28 11:49:00,15.0,False,2024,2024-05
561218,22888,NUMBER TILE VINTAGE FONT 9,1,2011-07-25 17:11:00,4.13,,United Kingdom,2025-07-25 17:11:00,4.13,False,2025,2025-07
502248,22413,METAL SIGN TAKE IT OR LEAVE IT,1,2010-03-23 14:06:00,5.91,,United Kingdom,2024-03-23 14:06:00,5.91,False,2024,2024-03
567878,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-09-22 14:42:00,2.55,16910,United Kingdom,2025-09-22 14:42:00,2.55,False,2025,2025-09
571039,21773,DECORATIVE ROSE BATHROOM BOTTLE,2,2011-10-13 12:59:00,1.25,16121,United Kingdom,2025-10-13 12:59:00,2.5,False,2025,2025-10
570421,22339,CHRISTMAS TREE PAINTED ZINC,24,2011-10-10 13:34:00,0.19,13980,United Kingdom,2025-10-10 13:34:00,4.5600000000000005,False,2025,2025-10
555943,22555,PLASTERS IN TIN STRONGMAN,12,2011-06-08 10:15:00,1.65,13520,Switzerland,2025-06-08 10:15:00,19.8,False,2025,2025-06
581405,22942,CHRISTMAS LIGHTS 10 SANTAS,1,2011-12-08 13:50:00,2.95,13521,United Kingdom,2025-12-08 13:50:00,2.95,False,2025,2025-12
501960,22513,DOORSTOP FOOTBALL DESIGN,4,2010-03-22 12:10:00,3.75,14817,United Kingdom,2024-03-22 12:10:00,15.0,False,2024,2024-03
C492829,85042,ANTIQUE LILY FAIRY LIGHTS,-2,2009-12-20 15:14:00,4.95,17677,United Kingdom,2023-12-20 15:14:00,-9.9,True,2023,2023-12
506709,21868,POTTING SHED TEA MUG,3,2010-05-02 15:10:00,1.25,15426,United Kingdom,2024-05-02 15:10:00,3.75,False,2024,2024-05
529616,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,2010-10-29 11:00:00,2.95,14901,United Kingdom,2024-10-29 11:00:00,29.5,False,2024,2024-10
567161,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-09-18 10:46:00,1.25,15947,United Kingdom,2025-09-18 10:46:00,30.0,False,2025,2025-09
581219,22178,VICTORIAN GLASS HANGING T-LIGHT,11,2011-12-08 09:28:00,2.46,,United Kingdom,2025-12-08 09:28:00,27.06,False,2025,2025-12
575177,22076,6 RIBBONS EMPIRE,1,2011-11-08 18:41:00,1.25,,United Kingdom,2025-11-08 18:41:00,1.25,False,2025,2025-11
572229,22423,REGENCY CAKESTAND 3 TIER,4,2011-10-21 14:23:00,12.75,14329,United Kingdom,2025-10-21 14:23:00,51.0,False,2025,2025-10
511073,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2010-06-06 13:42:00,12.75,13614,United Kingdom,2024-06-06 13:42:00,25.5,False,2024,2024-06
506254,84993A,75 GREEN PETIT FOUR CASES,24,2010-04-28 13:59:00,0.42,12714,France,2024-04-28 13:59:00,10.08,False,2024,2024-04
551524,47590A,BLUE HAPPY BIRTHDAY BUNTING,4,2011-05-01 12:35:00,5.45,16401,United Kingdom,2025-05-01 12:35:00,21.8,False,2025,2025-05
576064,23367,SET 12 COLOUR PENCILS SPACEBOY,5,2011-11-13 15:37:00,0.65,12508,France,2025-11-13 15:37:00,3.25,False,2025,2025-11
535389,21240,BLUE POLKADOT CUP,8,2010-11-26 09:51:00,0.85,12681,France,2024-11-26 09:51:00,6.8,False,2024,2024-11
570688,20839,FRENCH PAISLEY CUSHION COVER,5,2011-10-11 16:29:00,3.29,,United Kingdom,2025-10-11 16:29:00,16.45,False,2025,2025-10
543097,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,1,2011-02-03 11:41:00,4.13,,United Kingdom,2025-02-03 11:41:00,4.13,False,2025,2025-02
552659,21327,SKULLS WRITING SET,2,2011-05-10 15:03:00,2.46,,United Kingdom,2025-05-10 15:03:00,4.92,False,2025,2025-05
509871,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2010-05-26 11:03:00,0.95,14025,United Kingdom,2024-05-26 11:03:00,22.8,False,2024,2024-05
529509,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-10-28 14:39:00,1.25,13126,United Kingdom,2024-10-28 14:39:00,15.0,False,2024,2024-10
572540,22358,KINGS CHOICE TEA CADDY,2,2011-10-24 16:17:00,5.79,,United Kingdom,2025-10-24 16:17:00,11.58,False,2025,2025-10
513182,71053,WHITE METAL LANTERN,7,2010-06-22 12:57:00,3.75,18214,United Kingdom,2024-06-22 12:57:00,26.25,False,2024,2024-06
535665,21790,VINTAGE SNAP CARDS,4,2010-11-28 11:49:00,0.85,17085,United Kingdom,2024-11-28 11:49:00,3.4,False,2024,2024-11
566984,23559,WOODLAND BUNNIES LOLLY MAKERS,6,2011-09-16 10:39:00,2.08,12471,Germany,2025-09-16 10:39:00,12.48,False,2025,2025-09
512604,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-06-17 09:26:00,2.95,14852,United Kingdom,2024-06-17 09:26:00,17.700000000000003,False,2024,2024-06
568699,22779,WOODEN OWLS LIGHT GARLAND,4,2011-09-28 14:58:00,4.25,12352,Norway,2025-09-28 14:58:00,17.0,False,2025,2025-09
524937,22897,OVEN MITT APPLE DESIGN,10,2010-10-01 11:59:00,1.45,15261,United Kingdom,2024-10-01 11:59:00,14.5,False,2024,2024-10
537395,22659,LUNCH BOX I LOVE LONDON,1,2010-12-06 14:05:00,1.95,15356,United Kingdom,2024-12-06 14:05:00,1.95,False,2024,2024-12
557414,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-06-20 11:42:00,1.65,15840,United Kingdom,2025-06-20 11:42:00,16.5,False,2025,2025-06
518410,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2010-08-08 14:41:00,2.95,14837,United Kingdom,2024-08-08 14:41:00,17.700000000000003,False,2024,2024-08
531772,22694,WICKER STAR,6,2010-11-09 14:33:00,2.1,17797,United Kingdom,2024-11-09 14:33:00,12.6,False,2024,2024-11
525564,20665,RED SPOTTY PURSE,6,2010-10-06 08:17:00,2.95,13055,United Kingdom,2024-10-06 08:17:00,17.700000000000003,False,2024,2024-10
539631,22099,CARAVAN SQUARE TISSUE BOX,1,2010-12-20 15:03:00,2.51,,United Kingdom,2024-12-20 15:03:00,2.51,False,2024,2024-12
528967,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2010-10-26 10:14:00,2.95,14673,United Kingdom,2024-10-26 10:14:00,17.700000000000003,False,2024,2024-10
515165,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,2010-07-08 16:08:00,1.95,13564,United Kingdom,2024-07-08 16:08:00,19.5,False,2024,2024-07
501551,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1,2010-03-17 15:36:00,4.95,,United Kingdom,2024-03-17 15:36:00,4.95,False,2024,2024-03
527548,22776,SWEETHEART CAKESTAND 3 TIER,12,2010-10-18 13:25:00,8.5,13763,United Kingdom,2024-10-18 13:25:00,102.0,False,2024,2024-10
521816,22030,SWALLOWS GREETING CARD,12,2010-09-08 15:30:00,0.42,15555,United Kingdom,2024-09-08 15:30:00,5.04,False,2024,2024-09
528767,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-10-25 08:12:00,0.55,14911,EIRE,2024-10-25 08:12:00,13.2,False,2024,2024-10
536769,22198,LARGE POPCORN HOLDER,12,2010-12-02 14:47:00,1.65,17581,United Kingdom,2024-12-02 14:47:00,19.8,False,2024,2024-12
526298,85099B,JUMBO BAG RED RETROSPOT,3,2010-10-11 12:00:00,1.95,14590,United Kingdom,2024-10-11 12:00:00,5.85,False,2024,2024-10
544092,22678,FRENCH BLUE METAL DOOR SIGN 3,10,2011-02-16 09:03:00,1.25,17512,United Kingdom,2025-02-16 09:03:00,12.5,False,2025,2025-02
513574,20996,JAZZ HEARTS ADDRESS BOOK,1,2010-06-25 15:13:00,0.84,,United Kingdom,2024-06-25 15:13:00,0.84,False,2024,2024-06
503452,21911,GARDEN METAL SIGN,12,2010-04-01 11:48:00,1.65,16347,United Kingdom,2024-04-01 11:48:00,19.8,False,2024,2024-04
527266,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-10-15 12:52:00,2.95,15005,United Kingdom,2024-10-15 12:52:00,2.95,False,2024,2024-10
581578,23298,SPOTTY BUNTING,9,2011-12-09 12:16:00,4.95,12713,Germany,2025-12-09 12:16:00,44.55,False,2025,2025-12
547496,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-03-23 12:13:00,4.65,18075,United Kingdom,2025-03-23 12:13:00,18.6,False,2025,2025-03
492222,22219,LOVEBIRD HANGING DECORATION WHITE,12,2009-12-15 17:56:00,0.85,15393,United Kingdom,2023-12-15 17:56:00,10.2,False,2023,2023-12
541605,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-01-20 09:03:00,1.65,13502,United Kingdom,2025-01-20 09:03:00,19.8,False,2025,2025-01
535784,21484,CHICK GREY HOT WATER BOTTLE,3,2010-11-28 14:01:00,3.45,17804,United Kingdom,2024-11-28 14:01:00,10.35,False,2024,2024-11
578934,82600,N0 SINGING METAL SIGN,2,2011-11-27 12:47:00,2.1,14577,United Kingdom,2025-11-27 12:47:00,4.2,False,2025,2025-11
560025,21213,PACK OF 72 SKULL CAKE CASES,1,2011-07-14 13:00:00,0.55,18283,United Kingdom,2025-07-14 13:00:00,0.55,False,2025,2025-07
525944,22457,NATURAL SLATE HEART CHALKBOARD,9,2010-10-07 17:42:00,2.95,16059,United Kingdom,2024-10-07 17:42:00,26.55,False,2024,2024-10
575759,22972,CHILDREN'S SPACEBOY MUG,1,2011-11-11 10:50:00,1.65,,France,2025-11-11 10:50:00,1.65,False,2025,2025-11
542709,22961,JAM MAKING SET PRINTED,12,2011-01-31 13:17:00,1.45,15144,United Kingdom,2025-01-31 13:17:00,17.4,False,2025,2025-01
572280,20723,STRAWBERRY CHARLOTTE BAG,2,2011-10-23 11:05:00,0.85,16007,United Kingdom,2025-10-23 11:05:00,1.7,False,2025,2025-10
511282,21561,DINOSAUR LUNCH BOX WITH CUTLERY,2,2010-06-07 14:22:00,5.06,,United Kingdom,2024-06-07 14:22:00,10.12,False,2024,2024-06
494619,21244,BLUE  SPOTTY PLATE,8,2010-01-15 14:50:00,1.69,12631,Finland,2024-01-15 14:50:00,13.52,False,2024,2024-01
520819,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-08-31 11:53:00,0.55,13089,United Kingdom,2024-08-31 11:53:00,13.2,False,2024,2024-08
540551,21352,EUCALYPTUS & PINECONE  WREATH,1,2011-01-10 09:43:00,5.91,,United Kingdom,2025-01-10 09:43:00,5.91,False,2025,2025-01
505014,22459,CAST IRON HOOK GARDEN TROWEL,3,2010-04-19 13:28:00,2.55,17802,United Kingdom,2024-04-19 13:28:00,7.649999999999999,False,2024,2024-04
558774,23301,GARDENERS KNEELING PAD KEEP CALM,5,2011-07-04 10:17:00,1.65,,United Kingdom,2025-07-04 10:17:00,8.25,False,2025,2025-07
C505384,47585A,PINK FAIRY CAKE CUSHION COVER,-12,2010-04-22 09:18:00,1.25,17113,United Kingdom,2024-04-22 09:18:00,-15.0,True,2024,2024-04
500461,22227,"DECORATION, HANGING HEART+MIRROR",1,2010-03-08 12:35:00,1.28,,United Kingdom,2024-03-08 12:35:00,1.28,False,2024,2024-03
544157,22538,MINI JIGSAW GO TO THE FAIR,24,2011-02-16 12:46:00,0.42,12372,Denmark,2025-02-16 12:46:00,10.08,False,2025,2025-02
573311,23322,LARGE WHITE HEART OF WICKER,1,2011-10-28 16:45:00,2.95,14071,United Kingdom,2025-10-28 16:45:00,2.95,False,2025,2025-10
504933,15058B,PINK WHITE SPOTS GARDEN PARASOL,1,2010-04-19 11:13:00,25.49,,United Kingdom,2024-04-19 11:13:00,25.49,False,2024,2024-04
539740,85114c,RED ENCHANTED FOREST PLACEMAT,7,2010-12-21 15:20:00,3.36,,United Kingdom,2024-12-21 15:20:00,23.52,False,2024,2024-12
527420,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-10-17 15:50:00,3.95,16549,United Kingdom,2024-10-17 15:50:00,3.95,False,2024,2024-10
546252,48187,DOORMAT NEW ENGLAND,2,2011-03-10 14:42:00,7.95,14930,Channel Islands,2025-03-10 14:42:00,15.9,False,2025,2025-03
535342,21259,VICTORIAN SEWING BOX SMALL,2,2010-11-25 16:32:00,5.95,14627,United Kingdom,2024-11-25 16:32:00,11.9,False,2024,2024-11
544601,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-02-22 09:00:00,0.21,16638,United Kingdom,2025-02-22 09:00:00,7.56,False,2025,2025-02
559371,22470,HEART OF WICKER LARGE,12,2011-07-08 10:20:00,2.95,14264,United Kingdom,2025-07-08 10:20:00,35.400000000000006,False,2025,2025-07
557262,23175,REGENCY MILK JUG PINK,1,2011-06-19 10:55:00,3.25,16923,United Kingdom,2025-06-19 10:55:00,3.25,False,2025,2025-06
489567,72127,COLUMBIAN CANDLE ROUND,6,2009-12-01 13:19:00,1.25,15326,United Kingdom,2023-12-01 13:19:00,7.5,False,2023,2023-12
547833,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,2011-03-25 17:34:00,12.75,16780,United Kingdom,2025-03-25 17:34:00,12.75,False,2025,2025-03
572540,22659,LUNCH BOX I LOVE LONDON,3,2011-10-24 16:17:00,2.46,,United Kingdom,2025-10-24 16:17:00,7.38,False,2025,2025-10
492832,79321,CHILLI LIGHTS,8,2009-12-21 09:00:00,4.95,13111,United Kingdom,2023-12-21 09:00:00,39.6,False,2023,2023-12
538196,21889,WOODEN BOX OF DOMINOES,24,2010-12-10 10:56:00,1.25,12731,France,2024-12-10 10:56:00,30.0,False,2024,2024-12
553418,21137,BLACK RECORD COVER FRAME,8,2011-05-17 10:10:00,3.75,18257,United Kingdom,2025-05-17 10:10:00,30.0,False,2025,2025-05
576322,22094,RED RETROSPOT TISSUE BOX,36,2011-11-14 15:03:00,0.39,12642,Germany,2025-11-14 15:03:00,14.04,False,2025,2025-11
544941,22087,PAPER BUNTING WHITE LACE,20,2011-02-25 10:25:00,2.95,12841,United Kingdom,2025-02-25 10:25:00,59.0,False,2025,2025-02
573580,23426,METAL SIGN DROP YOUR PANTS,1,2011-10-31 14:21:00,5.79,,United Kingdom,2025-10-31 14:21:00,5.79,False,2025,2025-10
495009,47469,ASSORTED SHAPES PHOTO CLIP SILVER,288,2010-01-20 12:33:00,0.42,15812,United Kingdom,2024-01-20 12:33:00,120.96,False,2024,2024-01
C581229,23209,LUNCH BAG VINTAGE DOILY,-20,2011-12-08 10:14:00,1.65,12558,USA,2025-12-08 10:14:00,-33.0,True,2025,2025-12
553339,23203,JUMBO BAG DOILEY PATTERNS,100,2011-05-16 12:19:00,1.79,15125,United Kingdom,2025-05-16 12:19:00,179.0,False,2025,2025-05
562158,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-08-03 11:45:00,2.08,15039,United Kingdom,2025-08-03 11:45:00,20.8,False,2025,2025-08
576618,22792,FLUTED ANTIQUE CANDLE HOLDER,5,2011-11-15 17:00:00,1.63,,United Kingdom,2025-11-15 17:00:00,8.149999999999999,False,2025,2025-11
534656,21385,IVORY HANGING DECORATION  HEART,8,2010-11-23 13:36:00,0.85,13869,United Kingdom,2024-11-23 13:36:00,6.8,False,2024,2024-11
518686,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-08-11 09:40:00,1.25,13717,United Kingdom,2024-08-11 09:40:00,15.0,False,2024,2024-08
503135,22532,MAGIC DRAWING SLATE LEAP FROG,48,2010-03-30 11:48:00,0.42,14935,Channel Islands,2024-03-30 11:48:00,20.16,False,2024,2024-03
551547,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,1,2011-05-03 09:44:00,9.13,,United Kingdom,2025-05-03 09:44:00,9.13,False,2025,2025-05
549831,21080,SET/20 RED RETROSPOT PAPER NAPKINS,24,2011-04-12 13:10:00,0.85,14844,United Kingdom,2025-04-12 13:10:00,20.4,False,2025,2025-04
535789,21507,"ELEPHANT, BIRTHDAY CARD,",12,2010-11-28 14:18:00,0.42,12605,Germany,2024-11-28 14:18:00,5.04,False,2024,2024-11
507178,21445,12 PINK ROSE PEG PLACE SETTINGS,48,2010-05-06 15:17:00,1.25,14646,Netherlands,2024-05-06 15:17:00,60.0,False,2024,2024-05
536876,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-12-03 11:36:00,13.57,,United Kingdom,2024-12-03 11:36:00,13.57,False,2024,2024-12
546850,21832,CHOCOLATE CALCULATOR,6,2011-03-17 13:20:00,1.65,13268,United Kingdom,2025-03-17 13:20:00,9.9,False,2025,2025-03
581415,21563,RED HEART SHAPE LOVE BUCKET,24,2011-12-08 14:53:00,0.79,13269,United Kingdom,2025-12-08 14:53:00,18.96,False,2025,2025-12
550500,22314,OFFICE MUG WARMER CHOC+BLUE,1,2011-04-18 15:26:00,5.79,,United Kingdom,2025-04-18 15:26:00,5.79,False,2025,2025-04
489856,22109,FULL ENGLISH BREAKFAST PLATE,5,2009-12-02 14:36:00,7.78,,United Kingdom,2023-12-02 14:36:00,38.9,False,2023,2023-12
550193,85087,CANDY SPOT CUSHION COVER,6,2011-04-15 09:27:00,2.95,13952,United Kingdom,2025-04-15 09:27:00,17.700000000000003,False,2025,2025-04
511093,20724,RED SPOTTY CHARLOTTE BAG,10,2010-06-06 15:22:00,0.85,17920,United Kingdom,2024-06-06 15:22:00,8.5,False,2024,2024-06
509203,21416,CLAM SHELL LARGE,1,2010-05-21 09:26:00,3.75,,United Kingdom,2024-05-21 09:26:00,3.75,False,2024,2024-05
542526,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2011-01-28 12:43:00,2.95,14659,United Kingdom,2025-01-28 12:43:00,11.8,False,2025,2025-01
507235,85230A,OPIUM SCENTED VOTIVE CANDLE,48,2010-05-07 09:04:00,0.21,14298,United Kingdom,2024-05-07 09:04:00,10.08,False,2024,2024-05
580137,23241,TREASURE TIN GYMKHANA DESIGN,3,2011-12-01 19:54:00,2.08,17566,United Kingdom,2025-12-01 19:54:00,6.24,False,2025,2025-12
C540634,79323P,PINK CHERRY LIGHTS,-4,2011-01-10 12:02:00,6.75,13672,United Kingdom,2025-01-10 12:02:00,-27.0,True,2025,2025-01
510152,22349,"DOG BOWL , CHASING BALL DESIGN",24,2010-05-27 13:18:00,3.39,13078,United Kingdom,2024-05-27 13:18:00,81.36,False,2024,2024-05
571063,23531,WALL ART BIG LOVE,3,2011-10-13 14:47:00,6.95,16430,United Kingdom,2025-10-13 14:47:00,20.85,False,2025,2025-10
552327,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-05-09 10:03:00,4.15,17007,United Kingdom,2025-05-09 10:03:00,16.6,False,2025,2025-05
524545,21207,SKULL AND CROSSBONES  GARLAND,6,2010-09-29 13:55:00,1.65,12841,United Kingdom,2024-09-29 13:55:00,9.9,False,2024,2024-09
581492,22446,PIN CUSHION BABUSHKA PINK,7,2011-12-09 10:03:00,2.46,,United Kingdom,2025-12-09 10:03:00,17.22,False,2025,2025-12
494018,21676,FLOWERS  STICKERS,1,2010-01-11 09:37:00,0.83,,United Kingdom,2024-01-11 09:37:00,0.83,False,2024,2024-01
537666,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,2010-12-07 18:36:00,1.66,,United Kingdom,2024-12-07 18:36:00,1.66,False,2024,2024-12
522082,21755,LOVE BUILDING BLOCK WORD,2,2010-09-12 11:44:00,5.95,16608,United Kingdom,2024-09-12 11:44:00,11.9,False,2024,2024-09
521970,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,2010-09-09 19:23:00,4.25,17282,United Kingdom,2024-09-09 19:23:00,8.5,False,2024,2024-09
539437,71459,HANGING JAM JAR T-LIGHT HOLDER,4,2010-12-17 14:54:00,1.69,,United Kingdom,2024-12-17 14:54:00,6.76,False,2024,2024-12
509745,85178,VICTORIAN SEWING KIT,3,2010-05-25 13:32:00,1.25,17920,United Kingdom,2024-05-25 13:32:00,3.75,False,2024,2024-05
571428,23300,GARDENERS KNEELING PAD CUP OF TEA,12,2011-10-17 12:47:00,1.65,17534,United Kingdom,2025-10-17 12:47:00,19.8,False,2025,2025-10
511375,21703,BAG 125g SWIRLY MARBLES,48,2010-06-08 11:28:00,0.42,16843,United Kingdom,2024-06-08 11:28:00,20.16,False,2024,2024-06
542109,21934,SKULL SHOULDER BAG,2,2011-01-25 13:44:00,3.29,,United Kingdom,2025-01-25 13:44:00,6.58,False,2025,2025-01
580304,85150,LADIES & GENTLEMEN METAL SIGN,5,2011-12-02 14:25:00,2.55,18055,United Kingdom,2025-12-02 14:25:00,12.75,False,2025,2025-12
494803,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2010-01-18 15:03:00,1.95,15005,United Kingdom,2024-01-18 15:03:00,3.9,False,2024,2024-01
567692,85211,S/4 GROOVY CAT MAGNETS,5,2011-09-21 17:05:00,0.79,17997,United Kingdom,2025-09-21 17:05:00,3.95,False,2025,2025-09
494166,82583,HOT BATHS METAL SIGN,1,2010-01-12 09:47:00,4.21,,United Kingdom,2024-01-12 09:47:00,4.21,False,2024,2024-01
576837,22560,TRADITIONAL MODELLING CLAY,2,2011-11-16 15:16:00,2.46,,United Kingdom,2025-11-16 15:16:00,4.92,False,2025,2025-11
548893,22251,BIRDHOUSE DECORATION MAGIC GARDEN,1,2011-04-04 15:54:00,2.46,,United Kingdom,2025-04-04 15:54:00,2.46,False,2025,2025-04
569362,23527,ANIMALS AND NATURE WALL ART,15,2011-10-03 15:06:00,3.75,18102,United Kingdom,2025-10-03 15:06:00,56.25,False,2025,2025-10
549015,22418,10 COLOUR SPACEBOY PEN,24,2011-04-05 15:12:00,0.85,15244,United Kingdom,2025-04-05 15:12:00,20.4,False,2025,2025-04
500462,84450B,PINK/YELLOW RABBIT SAT EASTER,2,2010-03-08 12:40:00,0.81,,United Kingdom,2024-03-08 12:40:00,1.62,False,2024,2024-03
501181,21217,RED SPOTTY ROUND CAKE TINS,2,2010-03-15 11:33:00,9.95,14645,United Kingdom,2024-03-15 11:33:00,19.9,False,2024,2024-03
490657,21535,RETRO SPOT SMALL MILK JUG,3,2009-12-07 12:26:00,2.55,14471,United Kingdom,2023-12-07 12:26:00,7.649999999999999,False,2023,2023-12
509198,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2010-05-21 08:21:00,3.25,14156,EIRE,2024-05-21 08:21:00,19.5,False,2024,2024-05
508012,62096A,PINK/YELLOW FLOWERS HANDBAG,6,2010-05-12 11:55:00,1.25,15252,United Kingdom,2024-05-12 11:55:00,7.5,False,2024,2024-05
528588,22726,ALARM CLOCK BAKELIKE GREEN,2,2010-10-22 14:04:00,3.75,14080,United Kingdom,2024-10-22 14:04:00,7.5,False,2024,2024-10
573359,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",1,2011-10-30 12:48:00,2.95,14178,United Kingdom,2025-10-30 12:48:00,2.95,False,2025,2025-10
561877,20723,STRAWBERRY CHARLOTTE BAG,10,2011-07-31 12:16:00,0.85,16401,United Kingdom,2025-07-31 12:16:00,8.5,False,2025,2025-07
521692,21634,ASSORTED MINI MADRAS NOTEBOOK,24,2010-09-08 08:18:00,1.25,14911,EIRE,2024-09-08 08:18:00,30.0,False,2024,2024-09
514950,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2010-07-07 11:57:00,2.51,,United Kingdom,2024-07-07 11:57:00,2.51,False,2024,2024-07
547910,22667,RECIPE BOX RETROSPOT,1,2011-03-28 12:23:00,2.95,14159,United Kingdom,2025-03-28 12:23:00,2.95,False,2025,2025-03
578827,23228,FILIGREE HEART BIRD WHITE,3,2011-11-25 14:25:00,2.46,,United Kingdom,2025-11-25 14:25:00,7.38,False,2025,2025-11
550915,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-04-21 13:30:00,9.95,13263,United Kingdom,2025-04-21 13:30:00,9.95,False,2025,2025-04
577053,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-11-17 14:17:00,2.95,13001,United Kingdom,2025-11-17 14:17:00,17.700000000000003,False,2025,2025-11
509476,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-05-24 11:21:00,0.72,17448,United Kingdom,2024-05-24 11:21:00,7.199999999999999,False,2024,2024-05
580397,22974,CHILDRENS DOLLY GIRL MUG,2,2011-12-04 11:24:00,1.65,13558,United Kingdom,2025-12-04 11:24:00,3.3,False,2025,2025-12
571277,22469,HEART OF WICKER SMALL,6,2011-10-16 12:40:00,1.65,16934,United Kingdom,2025-10-16 12:40:00,9.9,False,2025,2025-10
574684,23317,BLUE REFECTORY CLOCK,2,2011-11-06 12:56:00,9.95,17581,United Kingdom,2025-11-06 12:56:00,19.9,False,2025,2025-11
548974,37482P,CUBIC MUG PINK POLKADOT,6,2011-04-05 11:47:00,0.39,15194,United Kingdom,2025-04-05 11:47:00,2.34,False,2025,2025-04
499765,22608,PENS ASSORTED FUNKY JEWELED,2,2010-03-02 13:15:00,1.66,,United Kingdom,2024-03-02 13:15:00,3.32,False,2024,2024-03
548194,20733,GOLD MINI TAPE MEASURE,1,2011-03-29 15:30:00,0.83,,United Kingdom,2025-03-29 15:30:00,0.83,False,2025,2025-03
555542,22838,3 TIER CAKE TIN RED AND CREAM,2,2011-06-05 12:51:00,14.95,15108,European Community,2025-06-05 12:51:00,29.9,False,2025,2025-06
502968,22283,6 EGG HOUSE PAINTED WOOD,2,2010-03-29 14:52:00,7.95,16176,United Kingdom,2024-03-29 14:52:00,15.9,False,2024,2024-03
555350,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-06-02 12:08:00,2.95,17652,United Kingdom,2025-06-02 12:08:00,17.700000000000003,False,2025,2025-06
534799,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-11-24 12:01:00,1.25,14350,United Kingdom,2024-11-24 12:01:00,15.0,False,2024,2024-11
510182,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-05-27 15:51:00,2.1,15985,United Kingdom,2024-05-27 15:51:00,12.6,False,2024,2024-05
565765,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-06 14:19:00,1.65,12526,Germany,2025-09-06 14:19:00,19.8,False,2025,2025-09
563557,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-08-17 13:33:00,1.25,15786,United Kingdom,2025-08-17 13:33:00,15.0,False,2025,2025-08
560895,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-07-21 17:12:00,0.42,13089,United Kingdom,2025-07-21 17:12:00,10.5,False,2025,2025-07
C493869,85044,RED REINDEER STRING OF 20 LIGHTS,-1,2010-01-07 17:19:00,4.25,13136,United Kingdom,2024-01-07 17:19:00,-4.25,True,2024,2024-01
